name_low,unix_date,date,tool,index,len_cut,min_current_main,max_current_main,min_current_sub,max_current_sub,rms_current_main,rms_current_sub,std_current_main,std_current_sub,kur_current_main,kur_current_sub,freq_pks1_current_main,freq_pks1_current_sub,freq_pks1_norm_current_main,freq_pks1_norm_current_sub,freq_mean_current_main,freq_mean_current_sub,freq_std_current_main,freq_std_current_sub,svd_current_sub_0,svd_current_sub_1,svd_current_sub_2,svd_current_sub_3,svd_current_sub_4,svd_current_sub_5,svd_current_sub_6,svd_current_sub_7,svd_current_sub_8,svd_current_sub_9,svd_current_sub_10,svd_current_sub_11,svd_current_sub_12,svd_current_sub_13,svd_current_sub_14,svd_current_sub_15,svd_current_sub_16,svd_current_sub_17,svd_current_sub_18,svd_current_sub_19,svd_current_sub_20,svd_current_sub_21,svd_current_sub_22,svd_current_sub_23,svd_current_sub_24,svd_current_main_0,svd_current_main_1,svd_current_main_2,svd_current_main_3,svd_current_main_4,svd_current_main_5,svd_current_main_6,svd_current_main_7,svd_current_main_8,svd_current_main_9,svd_current_main_10,svd_current_main_11,svd_current_main_12,svd_current_main_13,svd_current_main_14,svd_current_main_15,svd_current_main_16,svd_current_main_17,svd_current_main_18,svd_current_main_19,svd_current_main_20,svd_current_main_21,svd_current_main_22,svd_current_main_23,svd_current_main_24,failed
1548871021_3_0,1548871021,2019-01-30 12:57:01,3,0,519,193.0,525.0,1.0,9.0,352.27740481358796,2.595757617881527,80.5278431425139,,-1.016161305645203,,91.78239437949217,,0.2676262433659929,,1.9721472716056314,,6.5782091391394815,,,,,,,,,,,,,,,,,,,,,,,,,,,68636.04277707559,10621.970055444805,10101.874861991337,1474.5931314944164,1392.1902266987336,1377.3618578926382,1370.2473968919242,1158.3228181572904,1095.200255721287,1022.64499805027,1019.3106010437185,958.3526305727021,931.7050205653301,885.2250113357331,872.0756409464531,790.1855319036748,784.8831905112339,772.5963408031444,758.2436653154392,700.7855603133739,664.2483840218191,644.5023619466123,601.4980808669148,535.9680338303459,532.1853789064504,
1549910289_37_3,1549910289,2019-02-11 13:38:09,37,3,599,288.0,381.0,504.0,947.0,323.21152178259626,720.1666624489349,,100.80429863576579,,-1.1432586327862138,,10.20528234274746,,0.014311617513293818,,2.5811621611744466,,7.636038746434809,143487.5831570972,13284.441525173383,13218.903028281607,3358.501888177278,3295.3729664269226,2567.1314989403513,1778.8428719377803,1760.7524964447166,1717.7509915370283,1704.9134254302792,1304.8199892829216,1300.0242140052392,1029.4186019690246,908.342774137869,905.0472804793218,876.9278475848303,569.6196266054629,560.9293397836368,521.8560492192239,515.7658961485895,513.191495524956,509.54900571318313,491.5641709391525,488.24885241512834,479.4364954919412,,,,,,,,,,,,,,,,,,,,,,,,,,
1542316657_6_5,1542316657,2018-11-15 16:17:37,6,5,447,248.0,515.0,287.0,476.0,360.80570725705235,356.8456606200441,59.9403814728536,,-0.6029905959618773,,40.4815116166812,,0.11377860583037178,,1.7448372650340072,,3.99016053888102,,,,,,,,,,,,,,,,,,,,,,,,,,,60980.04792193437,4923.9311408508265,4728.706796874257,1545.9077941805224,1535.3833179258681,1225.0817112709533,1074.0312789841537,1062.068457408269,885.4565096318208,724.6776109799088,685.4325116569893,656.7047512254367,652.7776458197499,634.145485683205,534.5553492228947,527.7304954007459,513.5354954419765,489.91774381643194,487.40547631783994,478.71513818477564,477.2072658071726,463.7571773681602,455.77862926077853,454.87443850115426,446.0950332462351,
1549321749_2_0,1549321749,2019-02-04 18:09:09,2,0,1066,218.0,1101.0,1.0,9.0,580.3873358906868,2.6317087950585916,130.96376552150963,,0.7024720631176868,,72.28185203541024,,0.1278378166722202,,2.9818451268299278,,7.324894014661966,,,,,,,,,,,,,,,,,,,,,,,,,,,174095.44929043483,16816.056317459726,14119.32657089804,10167.074391355703,4372.089811135926,2762.3602458442415,2717.317313900198,2222.181132305251,1969.424470790939,1844.571663240716,1782.2706620412916,1764.4640427410445,1667.8846390339502,1590.0596275556481,1569.075473877445,1515.191294194371,1496.43309976521,1465.6476772573837,1384.3630124222211,1371.6844354049572,1066.8328680365419,1016.330047912515,912.6202836490874,828.5894835746124,824.7639683109475,
1548439858_17_0,1548439858,2019-01-25 13:10:58,17,0,1567,146.0,908.0,1.0,9.0,426.0578186552485,2.6382634345764937,121.70990180103297,,0.017703845861813505,,76.70452684044137,,0.18786142422926053,,2.0848727663554385,,5.734332173684049,,,,,,,,,,,,,,,,,,,,,,,,,,,150970.09087937372,25341.865587457232,22992.781123144974,9094.35300788226,4139.558993776371,4135.067526513261,2984.4227984600984,2875.899791210869,2565.8419796954267,2499.5454320158674,2161.7648223925903,2085.0031424884914,2064.6899418943403,2061.591081087148,2043.303724717165,2040.2043430270708,1547.9332773403148,1468.2975611726042,1464.4539435005674,1296.8430178774888,1271.116490241274,1262.8367091406506,1119.9920457854685,1095.6656484375233,1050.168065975142,
1548817120_32_0,1548817120,2019-01-29 21:58:40,32,0,1951,284.0,386.0,448.0,1555.0,328.2440491730649,775.0336835655593,,118.10791210133026,,5.810125099014311,,25.37458432931953,,0.033126887192108295,,2.051721190001618,,4.848561780204313,322165.45801459503,26668.114026828844,26423.82924572298,11403.537643915828,5344.788167500618,5245.951175320861,4891.157174210334,3304.947273704066,3263.317468841499,3013.6779212853044,2999.9252746057987,2592.8994438817276,2573.9923118376246,2246.395816750292,2217.5201453023524,2187.115190851723,1849.2991252703218,1346.792356193517,1335.1157505608362,1306.663903248032,1278.2772988487025,1242.6045754317145,1238.3909448846334,1232.1789335839164,1225.7189337424288,,,,,,,,,,,,,,,,,,,,,,,,,,
1548691092_54_0,1548691092,2019-01-28 10:58:12,54,0,533,291.0,374.0,543.0,1706.0,327.1025021370445,801.3778975671797,,166.94655821714377,,7.960145407443269,,77.58924091593191,,0.09899169004481419,,6.2824254887834625,,11.55588506684101,150827.24001363124,12244.543238528178,11894.028359534963,8281.154985622705,2924.2112961395605,2866.4126652371406,2097.8670532128367,2032.1321043736027,1989.7030865316765,1530.8718050062719,1361.103039656122,1339.5684251347925,1107.753136962874,1086.9795478343208,1070.5517463513372,997.016108377538,850.7834808295326,838.514602858156,812.2609280160369,810.8885147187284,696.6366813388627,684.0175325202935,657.3481348279569,554.820502397445,535.5728421992101,,,,,,,,,,,,,,,,,,,,,,,,,,
1542308400_22_3,1542308400,2018-11-15 14:00:00,22,3,1167,203.0,1162.0,1.0,8.0,751.3784345070936,2.709278228157162,219.970500737771,,-0.5386571187193221,,194.54005877372504,,0.2707742686592582,,2.399010855675673,,12.205596042761881,,,,,,,,,,,,,,,,,,,,,,,,,,,249805.34491346462,21544.173097035808,15583.838437098613,14557.935697778088,6543.30153144667,2611.1367858049357,2549.297235551684,2477.6107154613746,2260.94696329137,2247.937296411011,1939.0346399384607,1930.9595734146026,1925.4881970682952,1845.0640171824728,1818.35735387152,1727.8135130715157,1385.3962553777435,1375.6977502058746,1335.2990465947682,1332.5366139770888,1083.0153592933186,1063.0485633342314,983.507289080988,813.9320176661427,673.6739170440603,
1548687497_54_2,1548687497,2019-01-28 09:58:17,54,2,1991,285.0,386.0,409.0,1235.0,322.0467925857459,864.2324320660831,,146.42534716155203,,-0.16827362109390132,,113.53983006331016,,0.13330373193698028,,1.4654168423333058,,6.30673167109161,372431.2400318542,25036.29993365396,24750.066033094197,12218.128748494786,7042.852562834482,6901.030305100302,6095.058780043155,4581.677980569591,4514.858637794996,3580.371334775488,2572.001629173863,2453.459436739999,2427.021115620838,2397.195129572149,2389.3642946253426,2017.200067870229,1986.5219380732037,1419.1073318238537,1391.5914309913248,1379.862121029503,1348.507309689287,1334.9778329699066,1331.3195434054214,1325.994353242478,1324.7955280729625,,,,,,,,,,,,,,,,,,,,,,,,,,
1568384164_22_5,1568384164,2019-09-13 10:16:04,22,5,84,372.7528076171875,766.3515014648438,0.5991799831390381,5.489088535308838,551.328455502029,2.817143013292423,109.15369028484798,,-1.4039489135965681,,44.9625508883513,,0.08320001877647916,,4.723092726285982,,8.24617320749707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549296604_3_0,1549296604,2019-02-04 11:10:04,3,0,727,185.0,532.0,1.0,9.0,361.6610464470758,2.480182803752076,79.94155413643058,,-0.9624176979912606,,85.33888334528115,,0.24194836751637677,,1.4564016908715895,,5.6383764415215305,,,,,,,,,,,,,,,,,,,,,,,,,,,86693.89289587854,13097.50154121482,12393.678576827811,1890.4751716411115,1828.137315675135,1810.4566097334373,1737.998493536076,1493.554331665896,1485.0569568369203,1323.1567674297758,1269.754780678842,1031.4819953613792,984.2648359639547,979.2049837609734,967.4853171314935,957.1851700737072,951.8067063094093,937.5610682567398,927.3512383914748,921.2204397851323,831.0163310951731,809.7169220095684,806.4792327951507,735.9060865576165,730.4634843271797,
1548856387_17_2,1548856387,2019-01-30 08:53:07,17,2,743,205.0,628.0,1.0,12.0,438.18299581299374,2.5454152170494853,100.58050577654875,,-1.1363854727121787,,79.87939011256663,,0.18729786905845802,,2.39886708350511,,6.942053784087862,,,,,,,,,,,,,,,,,,,,,,,,,,,104708.01994447804,17228.75827888335,15658.422704665283,3034.6872399827103,3013.727887534335,1946.0228161366852,1912.2372419223261,1578.8388306855813,1545.8191227528107,1543.3744975003149,1475.194870302712,1156.8370411405176,1153.5518951597724,1130.385962138073,1045.7471823570618,961.5504007078846,926.8113331823411,888.530962535668,881.5771673417973,781.0574342582723,767.5238903308395,638.9841820046444,504.3036421984289,499.07418970027015,434.4208242553389,
1548858610_6_7,1548858610,2019-01-30 09:30:10,6,7,319,192.0,630.0,290.0,500.0,393.4447418511043,360.19646328498203,107.75553778434117,,-0.7676069909653402,,75.15412385019417,,0.1986096057345037,,3.1034306122480255,,8.047623523347056,,,,,,,,,,,,,,,,,,,,,,,,,,,52054.65562247494,7625.517867901606,6997.009152845884,2243.8084409412268,1157.328365430529,1132.8269990158672,951.8684722539173,936.3172650336819,774.3512372409724,723.1420527032318,721.1196192678104,704.6015512985865,558.2955210373012,532.1540942358456,529.9360502180622,524.4907873999938,517.2616562062138,509.81121000676114,489.51416173829074,461.70807623182014,449.8691053440968,421.7725740219569,420.6673563645771,407.9540137103418,401.6964274160642,
1542658041_8_3,1542658041,2018-11-19 15:07:21,8,3,468,313.0,1101.0,289.0,479.0,526.1066643012824,356.19393845891284,183.48728693189983,,0.7994942260964062,,101.26174214928838,,0.2053688076940646,,1.9929690089839844,,7.247241175895074,,,,,,,,,,,,,,,,,,,,,,,,,,,88019.79953159676,3182.5707422732307,2078.496232370388,2065.6225842665917,906.3182037117421,894.7748113404746,657.2007929681259,648.9047216764608,553.6415952173273,522.5991479166321,439.4399239091634,437.9926674862412,390.0978929415538,388.5534189758722,293.3010671075204,286.6779067811266,260.71379867154343,253.45419874880156,177.44377787612748,176.0974807757436,161.93221880721325,159.1101352588297,156.59101851482697,146.2586070932745,143.20003941729894,
1548462485_54_1,1548462485,2019-01-25 19:28:05,54,1,1887,281.0,383.0,481.0,982.0,322.19708458373026,751.545590968849,,104.94136936187014,,-0.8244108926185003,,16.76084244007394,,0.022522479378596274,,1.3111451876075693,,4.547353736989738,308446.2026230886,28015.744635707142,27607.79711386687,7497.818545006597,7383.268180173381,6763.657024587245,4917.97482679417,4858.387681902236,2693.7127402927536,2536.345213322885,2503.7983935922202,2476.8720712853105,2467.0638797403067,1755.1214407768923,1620.5553751244397,1613.9339858188614,1537.1968394261803,1511.0699157407184,1117.4411037841307,1092.6929991033658,1015.6426686743691,1014.5523878808666,1001.2186117180614,973.3604276816393,906.1331397779611,,,,,,,,,,,,,,,,,,,,,,,,,,
1549662154_2_2,1549662154,2019-02-08 16:42:34,2,2,1008,146.0,933.0,296.0,496.0,438.6820358430792,362.6374452075608,129.7152852854204,,0.798645864651601,,93.37841160615463,,0.2228253504798656,,2.550225112042785,,7.675254485030275,,,,,,,,,,,,,,,,,,,,,,,,,,,123040.93249356751,18880.33183698102,16714.12018371931,8608.577466783638,3132.04165835787,3124.2401151919034,2587.659906085752,2504.795395343192,2356.7014555144206,2292.432776129322,1820.8120972371553,1685.4181304895606,1663.8450152360447,1497.7067477576734,1449.9733726570396,1415.8445425303848,1285.702220149221,1251.9835237294237,1246.312525906117,1114.6117162022153,1092.9139177050254,1084.6321575378236,971.2955057153566,923.0071469394687,905.8039666336592,
1549419328_22_5,1549419328,2019-02-05 21:15:28,22,5,359,223.0,653.0,1.0,6.0,448.1326125602905,2.501253167808239,103.30037773544308,,-1.0804362625674848,,86.07378719699128,,0.19738793847036268,,4.0533339100744605,,10.069740401593942,,,,,,,,,,,,,,,,,,,,,,,,,,,61953.311426023516,10299.17112816353,9670.844845781434,1617.8402107056775,1606.8478058434878,1183.930203928381,1148.1217159196435,1112.3539277985328,1086.090683230154,959.7972877204958,943.1751326805517,639.5834595914628,582.8150115518816,580.4302646082604,579.9609619079883,572.0891187362141,563.3804761123156,505.6572599761491,486.78428154644155,469.5909030834781,458.3305600737238,311.44962878863305,309.39228302067954,264.7796444755995,260.6117733863516,
1549298220_36_8,1549298220,2019-02-04 11:37:00,36,8,239,284.0,374.0,272.0,1106.0,320.4724088803223,613.5320133299917,,184.644849137526,,-0.5378001076362984,,91.48582364616927,,0.15636253791179994,,9.846403142588288,,18.71390549453699,52946.17558606354,7362.367011659733,7280.081086517651,5519.177609579436,3199.6373939376,3148.990417711194,2842.7191137611167,2729.9438359366413,2254.2781030559454,2030.5746482607944,1452.8248301453066,1022.2089722161453,1009.8853151143416,484.03207814895296,483.0661967329987,408.3861880070471,400.4496493303729,389.4582429840124,321.0383717120505,289.8190271596531,283.70595912344356,279.264008869052,243.6336859868954,238.09463204666133,226.08847525444577,,,,,,,,,,,,,,,,,,,,,,,,,,
1549400754_6_2,1549400754,2019-02-05 16:05:54,6,2,455,252.0,551.0,289.0,484.0,380.27684825490144,362.5154062660231,71.85558293506028,,-0.7418459163252877,,51.96682381872561,,0.1391621682048635,,1.7967230039702407,,4.666290382735434,,,,,,,,,,,,,,,,,,,,,,,,,,,64093.570402436504,5741.013436829806,4903.991032502358,1673.7372131430448,1662.900860405341,1325.444408791561,1089.8170578482923,1075.2433257504492,750.8396464357169,701.5278716842765,669.1387961883352,647.4936250415644,641.5182642362382,608.5095869833996,571.2420960779536,567.9362521218208,553.871223935962,491.93299884804213,489.543336583927,486.1785525349708,479.1900409684931,449.57404239483185,447.09690104583535,439.779149008079,437.8756743184024,
1548791944_36_0,1548791944,2019-01-29 14:59:04,36,0,239,283.0,378.0,242.0,892.0,323.73056879378584,540.2695089114453,,138.66512393658363,,-0.33534028117002324,,129.69186880799873,,0.24837023249474513,,7.419704395389486,,15.19888519397537,49770.95350795726,6944.134751117268,6938.760021933154,3709.727926611013,3673.4155872106053,2780.10409765445,2509.0441677176623,2465.183410845861,2182.5653569649653,2077.5220575513704,1189.2306982013376,1182.5560059143831,814.3446835541686,523.0258755682086,522.3135916190072,422.9125454032423,418.2605505711425,330.78823636221887,324.7015377208822,320.8329285052479,317.14820443301426,314.56703262913055,313.9942355190763,257.85712027088977,229.7768777992699,,,,,,,,,,,,,,,,,,,,,,,,,,
1549413783_17_1,1549413783,2019-02-05 19:43:03,17,1,639,224.0,637.0,1.0,8.0,441.66549915692974,2.421215566617582,100.5176927906394,,-1.1392957232550966,,82.25381369887668,,0.19125452828265324,,2.5759821169810677,,7.482772210537397,,,,,,,,,,,,,,,,,,,,,,,,,,,95045.70733909209,15994.190572747892,14538.683853466431,2716.1115092359514,2708.1724150397313,1925.03911970493,1921.9056696447,1752.684845518966,1683.1664690280422,1465.947884964996,1456.5775805735143,1012.2524352934183,960.5546004883006,955.7900761658545,933.4035283371647,817.7768654319917,804.4700150725014,789.5405489242852,742.6153362206281,598.2346980001452,581.8660979385779,547.4763191243505,535.0519617502522,482.5711759475734,454.97915638954345,
1542383627_17_0,1542383627,2018-11-16 10:53:47,17,0,1569,152.0,956.0,1.0,8.0,440.7642075752223,2.3542267698493022,122.10777926204618,,0.512548717816359,,92.46434453938413,,0.21832734616765873,,2.0660985595179375,,5.752680141473797,,,,,,,,,,,,,,,,,,,,,,,,,,,155986.9416491961,25158.864504457473,22832.18775099662,8819.357502694276,3973.6830319083197,3973.1302533338157,2783.380781539532,2722.707122170606,2548.5190641032304,2468.1195120558787,2246.334734632295,2191.3276034393816,2152.800554946532,2149.9643850737707,2073.1085496683077,1854.886352443193,1570.5385925320784,1386.2714089781139,1364.226027430467,1358.535765687809,1133.0119995945693,1093.2305361182978,1048.8210131481562,1047.4147895455046,1014.5650489867359,
1548808523_22_0,1548808523,2019-01-29 19:35:23,22,0,568,175.0,1083.0,1.0,10.0,435.28737067645613,2.895175686123577,147.42093678530944,,3.0387166449390275,,127.276659911547,,0.3107618162151325,,4.788090668300895,,10.965300872605832,,,,,,,,,,,,,,,,,,,,,,,,,,,74811.73340955736,10801.259854359054,9251.159608601616,7096.209812259513,2016.2307533275625,1959.4678724664282,1914.3445696192634,1885.7332530795568,1657.0014788830895,1490.359158075425,1192.665183808826,1175.3430429686437,1131.1923499179054,1053.1713057498564,1049.7998081218946,1035.4417346892017,1032.3759489971876,945.038853567599,771.7527727863688,724.7142869961192,709.4402616096152,694.3917643498171,658.0520117518108,656.3579128984161,617.6296321009295,
1540314840_21_0,1540314840,2018-10-23 13:14:00,21,0,1607,257.0,461.0,1.0,8.0,341.2811982132758,2.365748117787255,39.771968745381436,,-0.22455255906952454,,30.688757148447916,,0.09053910714033692,,0.5749379638029208,,1.6172036463898551,,,,,,,,,,,,,,,,,,,,,,,,,,,131350.8739494323,8670.54630347632,8038.83317257699,2087.713431798312,1680.125222462543,1668.6824395517356,1642.1372446378211,1634.5618648081108,1596.9490791344365,1528.987498209535,1516.6855660252254,1482.4667533499432,1378.7733685088774,1264.2616528709152,1242.7552898958422,1237.048136159936,1190.2587887374148,1147.3150968656344,1127.5533324635444,1090.7097532963812,956.6313299361008,914.3058420700035,905.3743185490848,897.3055220967574,878.3794696157896,
1549679501_6_10,1549679501,2019-02-08 21:31:41,6,10,298,269.0,935.0,298.0,509.0,515.3652480776857,367.5137124775896,142.01247973735656,,-0.21461366446258,,53.51115858471877,,0.10801328468734087,,2.2444892523950166,,5.041153808302886,,,,,,,,,,,,,,,,,,,,,,,,,,,55370.88602138273,1545.2382025070083,1503.290260045206,1181.8933989695774,1166.4520687596219,874.2145974835333,775.822256978478,758.3308321790881,407.28338413758325,385.96868925384376,349.9354600754005,335.2536249610559,328.97035272049345,323.0092000687019,308.6623747954718,307.9061781784587,301.64073995829654,285.84323145162966,267.5664450466972,250.62052720637016,232.0488409053072,209.65912912972783,208.92084344955106,201.06475479205497,183.49869069068302,
1548688521_36_6,1548688521,2019-01-28 10:15:21,36,6,247,295.0,369.0,262.0,1065.0,320.48153293983347,587.6982687236102,,168.89374349663177,,-0.003645267109315231,,92.95906781092907,,0.16514111069851034,,7.996362268711384,,16.943262930545593,51401.42987764132,7094.676536058402,6876.5359219568045,4612.670299802409,3764.0445038083826,3677.9044086590948,2663.9395873169506,2621.495733276351,2017.8669712417386,1998.6624353444083,1225.281438785868,1139.77595228936,1073.731443438489,441.85447378826547,441.05804883586455,431.29049323280856,430.3927211448092,415.49297286141615,413.9079047970041,356.633582820193,320.8002897122871,317.90013631841174,284.51176163832463,283.05821560295647,245.28750579596093,,,,,,,,,,,,,,,,,,,,,,,,,,
1548726961_6_7,1548726961,2019-01-28 20:56:01,6,7,415,252.0,489.0,290.0,485.0,328.41264082035946,361.9544702779852,,38.633766275718294,,0.2081141517605345,,30.041852013031882,,0.08347584973457668,,1.7583587061530195,,3.2323833928690253,62355.03147426256,3157.5168976625064,2858.5367148535283,1956.87989563564,1868.5420820093468,1821.2855140625368,1739.6458361847515,1464.0118108430165,1459.486946765929,1030.6838356999758,987.5079666427204,795.1689162240195,780.0222283929447,571.5719148083153,565.0935381677754,462.1965174424503,456.80724952801734,439.41032782855143,413.92137936048,411.9247567164999,404.14086359329974,403.652254194779,400.82187859922044,381.5847794433409,376.69862933845155,,,,,,,,,,,,,,,,,,,,,,,,,,
1568233456_6_4,1568233456,2019-09-11 16:24:16,6,4,327,205.0,634.0,1.0,8.0,389.9912215745359,2.470622499526829,101.08253503810917,,-0.5922787494276816,,60.498114048313965,,0.1606157660921065,,3.6049747473330047,,8.19092273539658,,,,,,,,,,,,,,,,,,,,,,,,,,,51703.14176111369,6127.811152946499,5599.331000398454,2439.049106168908,1378.744775564229,1377.1142624238958,1175.75894246651,1088.1025053981293,1086.2911649535797,908.4682680029921,755.1104057723118,753.8631988101685,720.9161607318991,717.5097716645663,706.2894075781653,687.8771430832802,670.7249525678119,661.6973890658847,622.3300385621575,621.7274302107564,572.7286408475524,569.3576540320178,508.4382790231736,484.5223154152702,472.2170804442099,
1568210180_22_3,1568210180,2019-09-11 09:56:20,22,3,390,434.0,1645.0,1.0,10.0,963.9269309471171,3.3851106863697025,126.07758263934734,,10.500194386777657,,51.503676851539645,,0.05389408689006354,,7.5385708168123795,,9.226326923714039,,,,,,,,,,,,,,,,,,,,,,,,,,,131948.42141808564,3790.5084417847393,3467.8602466667903,2851.9436243549635,2843.1250365979827,1630.9270562157842,1629.1814274156359,1549.645967387351,1494.374568111996,1482.8269976656663,1245.8445918001848,1148.8327029694847,780.9334535796844,763.7655265459633,684.0520885760907,644.729256717737,588.6071410126498,586.814144540827,565.8324950555436,479.9142981400399,475.2207593195815,468.9650595550948,467.98602432101876,448.25750713440857,427.2124408924291,
1574885870_32_1,1574885870,2019-11-27 15:17:50,32,1,151,1.0,3.0,266.0,1399.0,1.6091625068680708,608.5638614886146,,237.84855476300618,,2.5447978216086335,,136.03539122248714,,0.2428514148609141,,11.30405265446854,,20.26827911589573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1549655511_6_9,1549655511,2019-02-08 14:51:51,6,9,463,245.0,620.0,298.0,491.0,398.9546410502712,360.02574601960936,87.80289354400242,,-0.985543475297546,,38.57474595386009,,0.09911984425423155,,2.041996021619445,,5.053922227608002,,,,,,,,,,,,,,,,,,,,,,,,,,,66203.88761496686,5945.204384428268,5379.43136472383,1833.5372600646788,1691.1661301586523,1553.7171074164078,1055.8490113381188,1044.8261844578738,881.8264432008666,800.3272360431231,785.6289592203899,761.7519993652354,724.7183905054939,671.8014813913826,662.0085376221341,626.2277026507327,552.4129625783982,549.0596458537715,535.142747783952,527.2586769087044,525.1783067570321,513.1503485303201,511.6437714743191,505.2022267036456,492.1926839734761,
1548858376_6_9,1548858376,2019-01-30 09:26:16,6,9,327,188.0,615.0,297.0,458.0,392.3155754024608,359.562663340483,100.13497442028881,,-0.7280868722363016,,100.86874986121803,,0.2659191635193916,,2.8953127836141457,,8.62509511809259,,,,,,,,,,,,,,,,,,,,,,,,,,,52944.456542963526,7567.148276006179,6913.155216563247,2102.058868304239,1233.8225030570381,1207.02657620205,934.7351460986888,923.1325164756532,743.6225561395897,709.3699108223632,688.7758019122468,684.3129727499592,547.3536897619588,489.75159665934814,478.6781164202758,473.74918892972994,468.3795124964285,455.3692145891771,436.4347293028169,401.93990330556403,399.82977505437145,385.3541487892587,362.52856269857324,359.24431624369026,330.3583221917751,
1549597374_54_2,1549597374,2019-02-07 22:42:54,54,2,2055,282.0,386.0,357.0,1572.0,322.48084799504136,1058.4802710418908,,262.0950303147136,,-0.8127814072750028,,264.0551946634096,,0.25748475995428893,,2.2472915051404514,,11.24130548517165,470951.01520635927,26489.17390289605,22649.218293006008,21213.869711554158,8592.130067342328,6477.4244505217985,6396.9145213925785,5132.227889975761,4009.6221161930125,3991.8911907750185,3341.491957109664,2476.9385788227837,2432.8645515703524,2408.207581145275,2322.2269772778172,2298.8142011427017,2262.432664530709,2254.890500770007,1968.4178239721593,1954.9765268690817,1846.5999217012088,1841.7781945976196,1598.519497393967,1368.1768608324403,1362.7431275462247,,,,,,,,,,,,,,,,,,,,,,,,,,
1542653755_13_0,1542653755,2018-11-19 13:55:55,13,0,3022,283.0,1028.0,1.0,9.0,355.0196273505216,2.382722388947746,93.2460652259756,,21.277215712470788,,51.02524311399972,,0.14895477857510628,,0.9225381182507412,,2.875915137671686,,,,,,,,,,,,,,,,,,,,,,,,,,,183413.35628380088,7710.995611822329,3567.4991074970962,3558.3568321021135,2581.5858332148146,2579.6700078659355,1152.6085028517175,1107.9755609297397,768.9401227864305,751.0191478865255,634.2661193534859,632.6547608439157,612.3799410062303,609.2964054896136,546.3662893131299,538.4405199729217,508.9153918002587,505.90690240547303,431.55968117644545,430.55907845649205,403.45850687909484,372.7251567048607,370.6580264785054,362.7109742089141,362.0167621527044,
1548442210_8_3,1548442210,2019-01-25 13:50:10,8,3,404,315.0,1063.0,294.0,462.0,547.5362346163236,351.717335595526,182.9087874214326,,0.1834289035597796,,90.12303484992817,,0.1746294003240861,,1.7632736082473575,,6.728614549065048,,,,,,,,,,,,,,,,,,,,,,,,,,,87926.956835676,3171.069214332747,2610.105049319653,2598.501407833247,858.7300636171544,845.3846952246508,677.9056626382987,670.4696487313239,488.9011434418522,458.7319570530775,414.9193746630488,411.2049267403463,305.92842274767554,301.5628744213563,218.36488949556818,214.0506505891411,203.77467558222207,200.4655745050933,200.0925691999608,195.46276660663324,178.43103223100272,159.41615447980763,156.17792542930886,151.27925032126825,150.68371095447085,
1549387253_54_2,1549387253,2019-02-05 12:20:53,54,2,2047,282.0,380.0,374.0,1579.0,321.7469861661269,1069.549813983475,,268.4709561422722,,-0.8158760425839198,,270.5940756505991,,0.2613660782998587,,1.8321259038413902,,11.62164288252507,475509.43676342926,27296.027242832108,22988.112054523455,21663.372349947032,8847.117747589338,6530.5630794282315,6441.980465649027,5120.658461388083,3828.7098917935245,3823.201296678318,3394.5313318066856,2400.2717732252886,2353.378661486576,2309.9737128095476,2263.0090122257275,2250.7320983209343,2221.5180314381973,2217.9085967796914,2020.7953514090996,2008.2387332706267,1966.1245633186272,1958.088533303114,1652.7142356851339,1398.5679740526753,1397.4579319305012,,,,,,,,,,,,,,,,,,,,,,,,,,
1548876439_36_1,1548876439,2019-01-30 14:27:19,36,1,231,291.0,372.0,270.0,877.0,322.34638275648524,548.6772642088793,,138.5498723481098,,-0.6994126644801031,,45.446981006971974,,0.0856042842911236,,8.394027897202593,,15.197377109207652,50422.62671518506,7166.648651753895,7058.717008964163,3389.3002301653355,3361.546498389016,2972.5990988120484,2582.0066297520625,2408.596160116142,2004.2445046165815,1953.9448988087631,1274.69263201638,1272.7668659162516,905.7658515072451,516.5713089719959,514.5790877340432,479.86592866609936,476.9371334798059,411.186715314194,407.39600819769225,358.1804463183638,353.3436908610486,310.56032334396457,305.99118758660074,286.56758223054834,281.5451848055168,,,,,,,,,,,,,,,,,,,,,,,,,,
1548855919_6_3,1548855919,2019-01-30 08:45:19,6,3,335,202.0,682.0,298.0,472.0,402.9534360714536,362.40123307094757,100.08783507169282,,0.07205379504379783,,90.04818242731633,,0.2307003044773283,,2.7711245646521503,,8.731565428688217,,,,,,,,,,,,,,,,,,,,,,,,,,,53761.09440300021,6545.9868237870805,5918.729829172035,2942.379636544571,1222.12868359666,1197.61955895531,910.0568736382406,866.6497402865267,840.1522017182003,639.3300555825056,637.2417011727993,600.5607735137501,576.4398466089551,573.2965983547408,572.703618758518,563.6744089914114,527.1829150779317,520.296609614458,438.5436381919612,426.61359453104757,417.9662101270811,388.8541482610621,386.76417017664545,381.23189748056274,375.7161981380602,
