unix_date,date,cut_dir,part,file_name,tools,len_cut,no_points,signals_names,failed,failed_tools,comment
1542384496,2018-11-16 11:08:16,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_74.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542384620,2018-11-16 11:10:20,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_75.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542384744,2018-11-16 11:12:24,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_76.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542384867,2018-11-16 11:14:27,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_77.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542384992,2018-11-16 11:16:32,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_78.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542385115,2018-11-16 11:18:35,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_79.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542385239,2018-11-16 11:20:39,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_80.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542385364,2018-11-16 11:22:44,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_81.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542385487,2018-11-16 11:24:47,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_82.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542385611,2018-11-16 11:26:51,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_83.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542385735,2018-11-16 11:28:55,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_84.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542385859,2018-11-16 11:30:59,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_85.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542385983,2018-11-16 11:33:03,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_86.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542386107,2018-11-16 11:35:07,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_87.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542386231,2018-11-16 11:37:11,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_88.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542386355,2018-11-16 11:39:15,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_89.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542386480,2018-11-16 11:41:20,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_90.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542386603,2018-11-16 11:43:23,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_91.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542386727,2018-11-16 11:45:27,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_92.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542386851,2018-11-16 11:47:31,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_93.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542386975,2018-11-16 11:49:35,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_94.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542387099,2018-11-16 11:51:39,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_95.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542387223,2018-11-16 11:53:43,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_96.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542387347,2018-11-16 11:55:47,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_97.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542387471,2018-11-16 11:57:51,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_98.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542387594,2018-11-16 11:59:54,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_99.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542387718,2018-11-16 12:01:58,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_100.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542387842,2018-11-16 12:04:02,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_101.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542387966,2018-11-16 12:06:06,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_102.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542388090,2018-11-16 12:08:10,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_103.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542388214,2018-11-16 12:10:14,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_104.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542388338,2018-11-16 12:12:18,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_105.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542388462,2018-11-16 12:14:22,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_106.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542388586,2018-11-16 12:16:26,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_107.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542388710,2018-11-16 12:18:30,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_108.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542388834,2018-11-16 12:20:34,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_109.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542388958,2018-11-16 12:22:38,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_110.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542389082,2018-11-16 12:24:42,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_111.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542389205,2018-11-16 12:26:45,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_112.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542389330,2018-11-16 12:28:50,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_113.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542389454,2018-11-16 12:30:54,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_114.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542389577,2018-11-16 12:32:57,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_115.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542389701,2018-11-16 12:35:01,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_116.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542389825,2018-11-16 12:37:05,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_117.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542389949,2018-11-16 12:39:09,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_118.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542390073,2018-11-16 12:41:13,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_119.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542390196,2018-11-16 12:43:16,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_120.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542390320,2018-11-16 12:45:20,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_121.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542390607,2018-11-16 12:50:07,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_122.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542390731,2018-11-16 12:52:11,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_123.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542390855,2018-11-16 12:54:15,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_124.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542390979,2018-11-16 12:56:19,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_125.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542391103,2018-11-16 12:58:23,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_126.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542391226,2018-11-16 13:00:26,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_127.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542391350,2018-11-16 13:02:30,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_128.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542391474,2018-11-16 13:04:34,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_129.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542391598,2018-11-16 13:06:38,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_130.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542391722,2018-11-16 13:08:42,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_131.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542391845,2018-11-16 13:10:45,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_132.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542391969,2018-11-16 13:12:49,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_133.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542392093,2018-11-16 13:14:53,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_134.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542392217,2018-11-16 13:16:57,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_135.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542392341,2018-11-16 13:19:01,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_136.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542392464,2018-11-16 13:21:04,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_137.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542392588,2018-11-16 13:23:08,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_138.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542392712,2018-11-16 13:25:12,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_139.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542392836,2018-11-16 13:27:16,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_140.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542392960,2018-11-16 13:29:20,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_141.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542393083,2018-11-16 13:31:23,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_142.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542393208,2018-11-16 13:33:28,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_143.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542393331,2018-11-16 13:35:31,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_144.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
1542393455,2018-11-16 13:37:35,/home/tim/Documents/Checkfluid-Project/data/raw/NOV2018_KS-NPC-14N/16NOV2018_KS-NPC-14N-P2,KS-NPC-14N-P2,NOV16_KS-NPC-14N_P2_145.mat,0 1 2 3 6 8 11 13 17 21 22 23 32 36 37 54 57 ,122,122000,current_main current_sub cut_signal error_x error_z speed_main speed_sub tool_no ,,,
